Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Brown,25,MIN,SF,1,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Tim Frazier,27,WAS,PG,59,11,14.2,1.2,2.9,0.395,0.3,0.9,0.304,0.9,2.0,0.44,0.445,0.4,0.5,0.767,0.3,1.6,1.9,3.3,0.8,0.1,1.0,1.6,3.0
Naz Mitrou-Long,24,UTA,SG,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Abdel Nader,24,BOS,SF,48,1,10.9,1.0,3.1,0.336,0.5,1.4,0.354,0.6,1.8,0.321,0.413,0.5,0.8,0.59,0.3,1.2,1.5,0.5,0.3,0.2,0.7,0.9,3.0
Kendrick Perkins,33,CLE,C,1,0,15.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1.0,2.0,0.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0
Davon Reed,22,PHO,SG,21,1,11.5,1.0,3.6,0.289,0.5,1.8,0.289,0.5,1.8,0.289,0.362,0.4,0.6,0.667,0.1,1.8,1.9,0.6,0.5,0.1,0.5,0.8,3.0
Gian Clavell,24,DAL,SG,7,0,9.1,0.9,2.6,0.333,0.9,2.1,0.4,0.0,0.4,0.0,0.5,0.3,0.3,1.0,0.1,0.9,1.0,0.4,0.3,0.0,0.3,1.1,2.9
T.J. Leaf,20,IND,PF,53,0,8.7,1.2,2.6,0.471,0.3,0.8,0.429,0.9,1.8,0.489,0.537,0.2,0.3,0.625,0.5,1.0,1.5,0.2,0.1,0.1,0.2,0.8,2.9
Briante Weber,25,HOU,PG,13,0,9.1,0.7,1.7,0.409,0.3,0.7,0.444,0.4,1.0,0.385,0.5,0.3,0.3,1.0,0.2,1.2,1.4,1.0,0.8,0.2,0.5,1.4,2.0
Briante Weber,25,MEM,PG,5,0,23.8,2.0,4.2,0.476,0.0,0.4,0.0,2.0,3.8,0.526,0.476,0.8,1.2,0.667,1.0,2.4,3.4,1.8,1.6,0.4,1.6,2.0,4.8
Darrell Arthur,29,DEN,PF,19,1,7.4,1.2,2.5,0.468,0.4,1.2,0.348,0.7,1.3,0.583,0.553,0.1,0.2,0.667,0.2,0.6,0.8,0.5,0.4,0.2,0.8,1.2,2.8
James Young,22,PHI,SG,6,0,10.2,0.8,2.3,0.357,0.5,1.7,0.3,0.3,0.7,0.5,0.464,0.7,1.0,0.667,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.7,2.8
James Michael McAdoo,25,PHI,PF,3,0,6.0,0.7,2.3,0.286,0.7,2.3,0.286,0.0,0.0,,0.429,0.7,0.7,1.0,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.3,2.7
Semi Ojeleye,23,BOS,PF,73,0,15.8,0.9,2.6,0.346,0.5,1.7,0.32,0.3,0.9,0.397,0.452,0.3,0.6,0.61,0.5,1.7,2.2,0.3,0.3,0.1,0.3,1.2,2.7
Josh Magette,28,ATL,PG,18,0,12.0,0.8,2.6,0.326,0.4,1.2,0.364,0.4,1.3,0.292,0.413,0.4,0.4,1.0,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6
Ekpe Udoh,30,UTA,C,63,3,12.9,1.0,1.9,0.5,0.0,0.0,0.0,1.0,1.9,0.504,0.5,0.7,0.9,0.75,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6
Bobby Brown,33,HOU,PG,20,0,5.8,1.0,2.9,0.328,0.6,2.0,0.275,0.4,0.9,0.444,0.422,0.1,0.1,0.5,0.0,0.4,0.4,0.6,0.2,0.0,0.5,0.3,2.5
Malcolm Miller,24,TOR,SF,15,4,8.4,0.9,1.9,0.464,0.5,1.4,0.381,0.3,0.5,0.714,0.607,0.3,0.3,1.0,0.3,0.7,1.0,0.2,0.1,0.1,0.3,0.7,2.5
Lucas Nogueira,25,TOR,C,49,3,8.5,1.0,1.6,0.613,0.1,0.4,0.263,0.9,1.2,0.721,0.644,0.4,0.6,0.679,0.4,1.4,1.8,0.4,0.5,0.9,0.3,1.0,2.5
Brice Johnson,23,LAC,PF,9,0,4.2,0.8,1.2,0.636,0.0,0.1,0.0,0.8,1.1,0.7,0.636,0.2,0.2,1.0,0.2,1.2,1.4,0.1,0.7,0.2,0.4,0.8,1.8
Brice Johnson,23,MEM,PF,9,0,6.7,1.4,3.4,0.419,0.0,0.0,,1.4,3.4,0.419,0.419,0.1,0.3,0.333,0.8,1.2,2.0,0.1,0.3,0.4,0.1,0.7,3.0
Ron Baker,24,NYK,SG,29,1,13.3,0.7,2.0,0.339,0.4,1.1,0.333,0.3,0.9,0.346,0.432,0.7,0.9,0.769,0.2,0.9,1.0,1.6,0.9,0.2,0.6,1.1,2.4
Solomon Hill,26,NOP,SF,12,1,15.6,0.9,3.4,0.268,0.3,1.8,0.19,0.6,1.7,0.35,0.317,0.3,0.5,0.5,0.8,2.3,3.0,1.8,0.6,0.1,0.8,1.8,2.4
Chris McCullough,22,WAS,PF,19,0,4.7,0.9,2.2,0.429,0.1,0.4,0.125,0.9,1.8,0.5,0.44,0.5,0.7,0.643,0.4,0.9,1.3,0.2,0.0,0.3,0.1,0.4,2.4
Marcus Paige,24,CHO,PG,5,0,5.6,0.8,2.8,0.286,0.4,1.6,0.25,0.4,1.2,0.333,0.357,0.4,0.4,1.0,0.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,2.4
Guerschon Yabusele,22,BOS,PF,33,4,7.1,0.8,1.8,0.426,0.4,1.1,0.324,0.4,0.7,0.583,0.525,0.5,0.7,0.682,0.5,1.1,1.6,0.5,0.1,0.2,0.4,0.7,2.4
Rashad Vaughn,21,MIL,SG,22,0,7.9,1.0,2.3,0.42,0.6,1.6,0.371,0.4,0.7,0.533,0.55,0.2,0.3,0.667,0.1,0.7,0.8,0.5,0.2,0.1,0.2,0.5,2.7
Rashad Vaughn,21,BRK,SG,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Rashad Vaughn,21,ORL,SG,5,0,7.0,0.4,1.2,0.333,0.2,0.4,0.5,0.2,0.8,0.25,0.417,0.0,0.0,,0.2,0.6,0.8,0.0,0.2,0.0,0.4,0.4,1.0
Aaron Brooks,33,MIN,PG,32,1,5.9,0.9,2.2,0.406,0.3,1.0,0.355,0.5,1.2,0.447,0.486,0.3,0.3,0.727,0.2,0.3,0.5,0.6,0.2,0.0,0.3,0.9,2.3
Lorenzo Brown,27,TOR,PG,14,0,9.9,1.0,2.4,0.412,0.1,0.9,0.167,0.9,1.6,0.545,0.441,0.1,0.1,1.0,0.1,1.0,1.1,0.9,0.4,0.0,0.2,0.5,2.3
John Holland,29,CLE,SF,24,0,7.3,0.7,2.5,0.288,0.5,1.5,0.306,0.3,1.0,0.261,0.381,0.4,0.5,0.692,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3
Josh Huestis,26,OKC,PF,69,10,14.2,0.9,2.6,0.33,0.5,1.7,0.287,0.4,1.0,0.403,0.42,0.1,0.3,0.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2.3
Brandon Paul,26,SAS,SG,64,2,9.0,0.9,2.0,0.433,0.2,0.8,0.278,0.6,1.1,0.548,0.492,0.3,0.7,0.512,0.1,1.0,1.1,0.6,0.4,0.1,0.5,0.9,2.3
Caleb Swanigan,20,POR,PF,27,3,7.0,0.9,2.2,0.4,0.0,0.3,0.125,0.9,1.9,0.442,0.408,0.4,0.7,0.667,0.6,1.4,2.0,0.5,0.2,0.1,0.7,1.4,2.3
Bruno Caboclo,22,TOR,SF,2,0,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0
Bruno Caboclo,22,SAC,SF,10,0,10.0,0.9,2.9,0.31,0.3,1.5,0.2,0.6,1.4,0.429,0.362,0.5,0.6,0.833,0.7,1.4,2.1,0.3,0.2,0.4,0.4,0.7,2.6
Nick Collison,37,OKC,PF,15,0,5.0,0.9,1.3,0.684,0.0,0.0,,0.9,1.3,0.684,0.684,0.3,0.9,0.385,0.5,0.9,1.3,0.3,0.0,0.0,0.5,0.5,2.1
Eric Moreland,26,DET,PF,67,3,12.0,1.0,1.8,0.541,0.0,0.0,,1.0,1.8,0.541,0.541,0.2,0.4,0.379,1.2,2.9,4.1,1.2,0.5,0.8,0.6,1.7,2.1
Georgios Papagiannis,20,SAC,C,16,0,7.4,1.1,2.6,0.415,0.0,0.0,,1.1,2.6,0.415,0.415,0.0,0.0,,0.8,1.5,2.3,0.6,0.1,0.4,0.5,0.8,2.1
Georgios Papagiannis,20,POR,C,1,0,4.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0
Ryan Arcidiacono,23,CHI,PG,24,0,12.7,0.7,1.7,0.415,0.4,1.3,0.29,0.3,0.4,0.8,0.524,0.2,0.3,0.833,0.0,1.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0
Luol Deng,32,LAL,SF,1,1,13.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
Jeremy Evans,30,ATL,SF,1,0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
Daniel Hamilton,22,OKC,SG,6,0,4.7,0.8,1.8,0.455,0.3,0.8,0.4,0.5,1.0,0.5,0.545,0.0,0.0,,0.0,0.8,0.8,1.3,0.2,0.0,0.3,0.3,2.0
Gordon Hayward,27,BOS,SF,1,1,5.0,1.0,2.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Mangok Mathiang,25,CHO,C,4,0,5.0,1.0,1.8,0.571,0.0,0.0,,1.0,1.8,0.571,0.571,0.0,0.3,0.0,0.8,1.8,2.5,0.0,0.3,0.0,0.0,1.3,2.0
Justin Patton,20,MIN,C,1,0,4.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
Quincy Pondexter,29,CHI,SF,23,1,8.5,0.6,2.1,0.286,0.1,1.0,0.136,0.5,1.2,0.407,0.316,0.6,0.7,0.824,0.3,0.8,1.2,0.4,0.3,0.1,0.5,1.0,2.0
Devin Robinson,22,WAS,SF,1,0,13.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0.0,0.0,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0
Edmond Sumner,22,IND,PG,1,0,2.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Kyle Singler,29,OKC,SF,12,0,4.9,0.6,1.8,0.333,0.2,0.4,0.4,0.4,1.3,0.313,0.381,0.6,1.1,0.538,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,1.9
Dakari Johnson,22,OKC,C,31,6,5.2,0.7,1.3,0.564,0.0,0.0,,0.7,1.3,0.564,0.564,0.4,0.6,0.55,0.5,0.6,1.1,0.3,0.2,0.3,0.1,0.9,1.8
Marshall Plumlee,25,MIL,C,8,0,6.5,0.1,0.4,0.333,0.0,0.0,,0.1,0.4,0.333,0.333,1.5,2.0,0.75,0.5,1.6,2.1,0.3,0.0,0.1,0.4,1.3,1.8
Derrick Walton,22,MIA,PG,16,0,9.2,0.5,1.6,0.32,0.4,1.1,0.412,0.1,0.5,0.125,0.46,0.4,0.4,1.0,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,1.8
Larry Drew II,27,PHI,PG,3,0,5.0,0.3,2.3,0.143,0.0,1.0,0.0,0.3,1.3,0.25,0.143,0.0,0.0,,0.3,0.0,0.3,0.7,0.0,0.0,0.3,0.7,0.7
Larry Drew II,27,NOP,PG,7,0,7.9,0.9,2.4,0.353,0.4,0.9,0.5,0.4,1.6,0.273,0.441,0.0,0.0,,0.3,0.0,0.3,1.1,0.0,0.0,0.3,0.6,2.1
DeAndre Liggins,29,MIL,SG,31,1,15.5,0.7,2.1,0.338,0.4,1.2,0.306,0.4,0.9,0.379,0.423,0.1,0.2,0.4,0.2,1.4,1.6,0.9,0.9,0.3,0.4,2.0,1.8
DeAndre Liggins,29,NOP,SG,27,3,9.0,0.7,1.5,0.439,0.3,0.6,0.471,0.4,0.9,0.417,0.537,0.0,0.0,,0.1,0.9,1.0,0.8,0.4,0.1,0.3,0.7,1.6
Damian Jones,22,GSW,C,15,0,5.9,0.7,1.5,0.5,0.0,0.0,,0.7,1.5,0.5,0.5,0.2,0.3,0.6,0.3,0.6,0.9,0.1,0.1,0.2,0.3,0.9,1.7
Joakim Noah,32,NYK,C,7,0,5.7,0.7,1.4,0.5,0.0,0.0,,0.7,1.4,0.5,0.5,0.3,0.6,0.5,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.7
Damien Wilkins,38,IND,SF,19,1,8.0,0.7,2.1,0.333,0.2,0.9,0.222,0.5,1.1,0.429,0.385,0.2,0.2,0.75,0.3,0.6,0.8,0.5,0.1,0.1,0.3,0.4,1.7
Matt Williams,24,MIA,SG,3,0,3.7,0.7,2.0,0.333,0.3,1.7,0.2,0.3,0.3,1.0,0.417,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.7
Furkan Korkmaz,20,PHI,SG,14,0,5.7,0.6,2.0,0.286,0.4,1.2,0.294,0.2,0.8,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6
James Webb III,24,BRK,SF,10,0,12.0,0.6,2.4,0.25,0.4,1.9,0.211,0.2,0.5,0.4,0.333,0.0,0.0,,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,1.6
Andrew Bogut,33,LAL,C,24,5,9.0,0.7,1.0,0.68,0.0,0.0,,0.7,1.0,0.68,0.68,0.1,0.1,1.0,1.1,2.2,3.3,0.6,0.2,0.5,0.8,1.7,1.5
Joel Bolomboy,24,MIL,PF,6,0,6.3,0.5,1.0,0.5,0.0,0.2,0.0,0.5,0.8,0.6,0.5,0.5,1.0,0.5,1.0,0.7,1.7,0.0,0.3,0.0,0.3,0.5,1.5
Thomas Bryant,20,LAL,C,15,0,4.8,0.5,1.4,0.381,0.1,0.7,0.1,0.5,0.7,0.636,0.405,0.3,0.6,0.556,0.2,0.9,1.1,0.4,0.1,0.1,0.1,0.4,1.5
Vince Hunter,23,MEM,PF,4,0,1.8,0.8,1.3,0.6,0.0,0.0,,0.8,1.3,0.6,0.6,0.0,0.0,,0.5,0.3,0.8,0.0,0.0,0.3,0.3,0.0,1.5
Richard Jefferson,37,DEN,SF,20,0,8.2,0.6,1.4,0.444,0.1,0.4,0.286,0.5,1.0,0.5,0.481,0.2,0.4,0.571,0.1,0.8,0.9,0.8,0.1,0.1,0.3,0.6,1.5
Alfonzo McKinnie,25,TOR,SF,14,0,3.8,0.6,1.1,0.533,0.2,0.6,0.333,0.4,0.4,0.833,0.633,0.1,0.2,0.667,0.1,0.4,0.5,0.1,0.1,0.1,0.2,0.6,1.5
Jeff Withey,27,DAL,C,10,0,3.9,0.6,1.6,0.375,0.2,1.0,0.2,0.4,0.6,0.667,0.438,0.1,0.2,0.5,0.1,0.9,1.0,0.0,0.0,0.3,0.2,0.3,1.5
Antonius Cleveland,23,DAL,SG,13,0,6.2,0.3,1.1,0.286,0.0,0.1,0.0,0.3,1.0,0.308,0.286,0.2,0.3,0.5,0.2,0.6,0.8,0.2,0.5,0.3,0.2,0.8,0.8
Antonius Cleveland,23,ATL,SG,4,0,10.5,1.0,1.8,0.571,0.8,0.8,1.0,0.3,1.0,0.25,0.786,0.5,0.5,1.0,0.3,0.8,1.0,0.0,0.3,0.3,1.3,3.0,3.3
Marcus Georges-Hunt,23,MIN,SG,42,0,5.3,0.5,1.1,0.438,0.1,0.4,0.267,0.4,0.8,0.515,0.479,0.3,0.5,0.619,0.2,0.2,0.4,0.2,0.1,0.0,0.1,0.8,1.4
Markel Brown,26,HOU,SG,4,0,7.8,0.5,1.8,0.286,0.3,1.3,0.2,0.3,0.5,0.5,0.357,0.0,0.0,,0.3,1.0,1.3,0.5,0.0,0.0,0.5,1.5,1.3
Tim Quarterman,23,HOU,SG,3,0,4.3,0.3,1.0,0.333,0.0,0.7,0.0,0.3,0.3,1.0,0.333,0.7,0.7,1.0,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.3
Ãmer AÅÄ±k,31,NOP,C,14,0,8.6,0.5,1.1,0.438,0.0,0.0,,0.5,1.1,0.438,0.438,0.3,0.9,0.333,0.5,2.1,2.6,0.1,0.1,0.1,0.4,1.0,1.3
Ãmer AÅÄ±k,31,CHI,C,4,0,15.3,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.3,0.0,0.5,2.0,2.5,0.3,0.3,0.5,1.0,1.5,1.0
Ike Anigbogu,19,IND,C,11,0,2.7,0.4,0.8,0.444,0.0,0.0,,0.4,0.8,0.444,0.444,0.5,0.5,0.833,0.5,0.4,0.8,0.0,0.1,0.3,0.2,0.1,1.2
Zhou Qi,22,HOU,C,18,0,6.9,0.3,1.8,0.188,0.1,1.1,0.105,0.2,0.7,0.308,0.219,0.4,0.7,0.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,1.2
Demetrius Jackson,23,HOU,PG,12,0,5.3,0.3,1.2,0.286,0.0,0.5,0.0,0.3,0.7,0.5,0.286,0.0,0.0,,0.3,0.6,0.9,0.4,0.3,0.1,0.8,0.5,0.7
Demetrius Jackson,23,PHI,PG,3,0,5.7,1.0,1.3,0.75,0.3,0.3,1.0,0.7,1.0,0.667,0.875,0.3,0.7,0.5,0.3,0.0,0.3,1.3,0.3,0.0,0.3,0.3,2.7
Kadeem Allen,25,BOS,PG,18,1,5.9,0.3,1.2,0.273,0.0,0.6,0.0,0.3,0.6,0.545,0.273,0.4,0.5,0.778,0.2,0.4,0.6,0.7,0.2,0.1,0.5,0.8,1.1
Darrun Hilliard,24,SAS,SG,14,0,6.8,0.4,1.4,0.263,0.0,0.4,0.0,0.4,0.9,0.385,0.263,0.4,0.5,0.857,0.0,0.5,0.5,0.8,0.1,0.0,0.3,0.5,1.1
Matt Costello,24,SAS,C,4,0,8.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.3,2.0,2.3,0.5,0.5,0.5,0.3,1.8,1.0
PJ Dozier,21,OKC,PG,2,0,1.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0
Reggie Hearn,26,DET,SG,3,0,2.3,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Scotty Hopson,28,DAL,SG,1,0,8.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Jake Layman,23,POR,SF,35,1,4.6,0.4,1.3,0.298,0.1,0.6,0.2,0.3,0.8,0.37,0.34,0.1,0.1,0.667,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,1.0
Georges Niang,24,UTA,PF,9,0,3.6,0.4,1.2,0.364,0.0,0.4,0.0,0.4,0.8,0.571,0.364,0.1,0.2,0.5,0.3,0.7,1.0,0.3,0.2,0.0,0.3,0.1,1.0
Alex Poythress,24,IND,PF,25,0,4.2,0.4,1.0,0.423,0.2,0.4,0.364,0.3,0.6,0.467,0.5,0.0,0.0,,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,1.0
Derrick Williams,26,LAL,PF,2,0,4.5,0.5,2.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.25,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
D.J. Wilson,21,MIL,PF,22,0,3.2,0.4,0.7,0.563,0.1,0.2,0.4,0.3,0.5,0.636,0.625,0.0,0.1,0.5,0.1,0.4,0.5,0.1,0.1,0.0,0.2,0.3,1.0
Tony Bradley,20,UTA,C,9,0,3.2,0.3,1.2,0.273,0.0,0.1,0.0,0.3,1.1,0.3,0.273,0.2,0.2,1.0,0.4,0.8,1.2,0.1,0.0,0.0,0.0,0.1,0.9
Julyan Stone,29,CHO,SG,23,0,7.6,0.3,0.6,0.462,0.3,0.6,0.462,0.0,0.0,,0.692,0.0,0.1,0.5,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,0.8
Jacob Wiley,23,BRK,PF,5,0,6.6,0.2,0.8,0.25,0.2,0.4,0.5,0.0,0.4,0.0,0.375,0.2,0.4,0.5,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,0.8
Jacob Pullen,28,PHI,PG,3,0,2.0,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7
Josh Smith,32,NOP,PF,3,0,4.0,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.0,0.0,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,0.7
Cole Aldrich,29,MIN,C,21,0,2.3,0.2,0.7,0.333,0.0,0.0,,0.2,0.7,0.333,0.333,0.1,0.3,0.333,0.1,0.6,0.7,0.1,0.1,0.0,0.0,0.5,0.6
Vander Blue,25,LAL,SG,5,0,9.0,0.2,1.0,0.2,0.0,0.4,0.0,0.2,0.6,0.333,0.2,0.2,0.4,0.5,0.0,0.2,0.2,0.6,0.2,0.0,0.6,0.4,0.6
Udonis Haslem,37,MIA,C,14,0,5.1,0.2,1.1,0.2,0.1,0.6,0.125,0.1,0.5,0.286,0.233,0.1,0.1,0.5,0.2,0.5,0.7,0.4,0.0,0.1,0.1,0.2,0.6
Charles Cooke,23,NOP,SG,13,0,2.9,0.2,1.1,0.143,0.1,0.6,0.125,0.1,0.5,0.167,0.179,0.1,0.2,0.5,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.5
Xavier Munford,25,MIL,SG,6,0,3.5,0.2,1.0,0.167,0.0,0.3,0.0,0.2,0.7,0.25,0.167,0.2,0.3,0.5,0.2,0.0,0.2,0.7,0.2,0.0,0.3,0.7,0.5
London Perrantes,23,CLE,PG,14,0,4.7,0.1,0.9,0.154,0.0,0.2,0.0,0.1,0.7,0.2,0.154,0.2,0.4,0.6,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,0.5
Nate Wolters,26,UTA,PG,5,0,3.8,0.2,1.2,0.167,0.0,0.0,,0.2,1.2,0.167,0.167,0.0,0.0,,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.2,0.4
Chris Boucher,25,GSW,PF,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NicolÃ¡s Brussino,24,ATL,SF,4,0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Jarell Eddie,26,BOS,SF,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Jarell Eddie,26,CHI,SF,1,0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mindaugas Kuzminskas,28,NYK,SF,1,0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Lydon,21,DEN,PF,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik McCree,24,UTA,SF,4,0,2.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0
Trey McKinney-Jones,27,IND,SG,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McRoberts,30,DAL,PF,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Luis Montero,24,DET,SG,2,0,4.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Ben Moore,22,IND,PF,2,0,4.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,0.0
Xavier Silas,30,BOS,SG,2,0,3.5,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0
